procedure_code,body_system,procedure_name,care_setting,segmentation_type,segment,typical_bill_amount_rm,typical_bill_p25_rm,typical_bill_p75_rm,average_los_days,los_description,number_of_discharges_band,data_status,source_pdf_page,source_url
M3,Musculoskeletal and Connective Tissue,Removal of Orthopaedic Implants,Daycare,Facility State,Kuala Lumpur,8000,6700,9700,,,1 - 49,Published,95,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
M3,Musculoskeletal and Connective Tissue,Removal of Orthopaedic Implants,Daycare,Facility State,Melaka,,,,,,,Insufficient credible data,95,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
M3,Musculoskeletal and Connective Tissue,Removal of Orthopaedic Implants,Daycare,Facility State,Negeri Sembilan,,,,,,,Insufficient credible data,95,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
M3,Musculoskeletal and Connective Tissue,Removal of Orthopaedic Implants,Daycare,Facility State,Pahang,,,,,,,Insufficient credible data,95,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
M3,Musculoskeletal and Connective Tissue,Removal of Orthopaedic Implants,Daycare,Facility State,Perak,6100,5200,7000,,,1 - 49,Published,95,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
M3,Musculoskeletal and Connective Tissue,Removal of Orthopaedic Implants,Daycare,Facility State,Perlis,,,,,,,Insufficient credible data,95,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
M3,Musculoskeletal and Connective Tissue,Removal of Orthopaedic Implants,Daycare,Facility State,Pulau Pinang,6000,4000,7100,,,1 - 49,Published,95,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
M3,Musculoskeletal and Connective Tissue,Removal of Orthopaedic Implants,Daycare,Facility State,Sabah,,,,,,,Insufficient credible data,95,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
M3,Musculoskeletal and Connective Tissue,Removal of Orthopaedic Implants,Daycare,Facility State,Sarawak,,,,,,,Insufficient credible data,95,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
M3,Musculoskeletal and Connective Tissue,Removal of Orthopaedic Implants,Daycare,Facility State,Selangor,7900,5400,9500,,,50 - 99,Published,95,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
M3,Musculoskeletal and Connective Tissue,Removal of Orthopaedic Implants,Daycare,Facility State,Terengganu,,,,,,,Insufficient credible data,95,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
M3,Musculoskeletal and Connective Tissue,Removal of Orthopaedic Implants,Daycare,Age Group,Age 20 and below,7400,5900,9100,,Discharge within the same day,50 - 99,Published,96,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
M3,Musculoskeletal and Connective Tissue,Removal of Orthopaedic Implants,Daycare,Age Group,Age between 21 – 40,7200,5700,8800,,Discharge within the same day,50 - 99,Published,96,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
M3,Musculoskeletal and Connective Tissue,Removal of Orthopaedic Implants,Daycare,Age Group,Age between 41 – 60,6300,4400,8500,,Discharge within the same day,1 - 49,Published,96,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
M3,Musculoskeletal and Connective Tissue,Removal of Orthopaedic Implants,Daycare,Age Group,Age 61 and above,6600,5900,8100,,Discharge within the same day,1 - 49,Published,96,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
M4,Musculoskeletal and Connective Tissue,Total Knee Replacement,Inpatient,Overall,All,33400,28100,38200,4.1,,"1,000 - 4,999",Published,97,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
M4,Musculoskeletal and Connective Tissue,Total Knee Replacement,Inpatient,Facility State,Johor,36900,32900,43000,,,100 - 499,Published,98,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
M4,Musculoskeletal and Connective Tissue,Total Knee Replacement,Inpatient,Facility State,Kedah,35500,31000,39400,,,1 - 49,Published,98,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
M4,Musculoskeletal and Connective Tissue,Total Knee Replacement,Inpatient,Facility State,Kelantan,,,,,,,Insufficient credible data,98,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
M4,Musculoskeletal and Connective Tissue,Total Knee Replacement,Inpatient,Facility State,Kuala Lumpur,33400,28300,37300,,,100 - 499,Published,98,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
M4,Musculoskeletal and Connective Tissue,Total Knee Replacement,Inpatient,Facility State,Melaka,34300,32100,37400,,,100 - 499,Published,98,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
M4,Musculoskeletal and Connective Tissue,Total Knee Replacement,Inpatient,Facility State,Negeri Sembilan,36000,33500,38400,,,50 - 99,Published,98,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
M4,Musculoskeletal and Connective Tissue,Total Knee Replacement,Inpatient,Facility State,Pahang,,,,,,,Insufficient credible data,98,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
M4,Musculoskeletal and Connective Tissue,Total Knee Replacement,Inpatient,Facility State,Perak,28200,25100,32400,,,100 - 499,Published,98,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
M4,Musculoskeletal and Connective Tissue,Total Knee Replacement,Inpatient,Facility State,Perlis,,,,,,,Insufficient credible data,98,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
M4,Musculoskeletal and Connective Tissue,Total Knee Replacement,Inpatient,Facility State,Pulau Pinang,26900,24000,32100,,,100 - 499,Published,98,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
M4,Musculoskeletal and Connective Tissue,Total Knee Replacement,Inpatient,Facility State,Sabah,,,,,,,Insufficient credible data,98,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
M4,Musculoskeletal and Connective Tissue,Total Knee Replacement,Inpatient,Facility State,Sarawak,30400,28200,33200,,,50 - 99,Published,98,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
M4,Musculoskeletal and Connective Tissue,Total Knee Replacement,Inpatient,Facility State,Selangor,38000,34500,42200,,,100 - 499,Published,98,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
M4,Musculoskeletal and Connective Tissue,Total Knee Replacement,Inpatient,Facility State,Terengganu,,,,,,,Insufficient credible data,98,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
M4,Musculoskeletal and Connective Tissue,Total Knee Replacement,Inpatient,Age Group,Age 20 and below,,,,,,,Insufficient credible data,99,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
M4,Musculoskeletal and Connective Tissue,Total Knee Replacement,Inpatient,Age Group,Age between 21 – 40,,,,,,,Insufficient credible data,99,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
M4,Musculoskeletal and Connective Tissue,Total Knee Replacement,Inpatient,Age Group,Age between 41 – 60,33600,29000,39100,4.2,,100 - 499,Published,99,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
M4,Musculoskeletal and Connective Tissue,Total Knee Replacement,Inpatient,Age Group,Age 61 and above,33300,27900,37900,4.1,,"1,000 - 4,999",Published,99,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
M5,Musculoskeletal and Connective Tissue,Treatment for Forearm Fracture,Inpatient,Overall,All,9500,6600,13000,1.7,,"1,000 - 4,999",Published,100,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
M5,Musculoskeletal and Connective Tissue,Treatment for Forearm Fracture,Inpatient,Facility State,Johor,9500,6300,13800,,,100 - 499,Published,101,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
M5,Musculoskeletal and Connective Tissue,Treatment for Forearm Fracture,Inpatient,Facility State,Kedah,8100,5800,12300,,,50 - 99,Published,101,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
M5,Musculoskeletal and Connective Tissue,Treatment for Forearm Fracture,Inpatient,Facility State,Kelantan,,,,,,,Insufficient credible data,101,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
M5,Musculoskeletal and Connective Tissue,Treatment for Forearm Fracture,Inpatient,Facility State,Kuala Lumpur,9800,6700,13900,,,100 - 499,Published,101,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
M5,Musculoskeletal and Connective Tissue,Treatment for Forearm Fracture,Inpatient,Facility State,Melaka,9000,7600,11600,,,50 - 99,Published,101,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
M5,Musculoskeletal and Connective Tissue,Treatment for Forearm Fracture,Inpatient,Facility State,Negeri Sembilan,9700,6800,14300,,,100 - 499,Published,101,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
M5,Musculoskeletal and Connective Tissue,Treatment for Forearm Fracture,Inpatient,Facility State,Pahang,10600,9000,12200,,,1 - 49,Published,101,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
M5,Musculoskeletal and Connective Tissue,Treatment for Forearm Fracture,Inpatient,Facility State,Perak,8900,6800,11600,,,100 - 499,Published,101,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
M5,Musculoskeletal and Connective Tissue,Treatment for Forearm Fracture,Inpatient,Facility State,Perlis,,,,,,,Insufficient credible data,101,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
M5,Musculoskeletal and Connective Tissue,Treatment for Forearm Fracture,Inpatient,Facility State,Pulau Pinang,8000,5000,11400,,,100 - 499,Published,101,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
M5,Musculoskeletal and Connective Tissue,Treatment for Forearm Fracture,Inpatient,Facility State,Sabah,8500,6900,12900,,,1 - 49,Published,101,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
M5,Musculoskeletal and Connective Tissue,Treatment for Forearm Fracture,Inpatient,Facility State,Sarawak,7700,6400,9500,,,1 - 49,Published,101,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
M5,Musculoskeletal and Connective Tissue,Treatment for Forearm Fracture,Inpatient,Facility State,Selangor,10000,7400,13100,,,100 - 499,Published,101,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
M5,Musculoskeletal and Connective Tissue,Treatment for Forearm Fracture,Inpatient,Facility State,Terengganu,,,,,,,Insufficient credible data,101,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
M5,Musculoskeletal and Connective Tissue,Treatment for Forearm Fracture,Inpatient,Age Group,Age 20 and below,9300,7000,11600,1.5,,500 - 999,Published,102,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
M5,Musculoskeletal and Connective Tissue,Treatment for Forearm Fracture,Inpatient,Age Group,Age between 21 – 40,9900,6300,14300,2.0,,100 - 499,Published,102,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
M5,Musculoskeletal and Connective Tissue,Treatment for Forearm Fracture,Inpatient,Age Group,Age between 41 – 60,9100,5900,14500,1.8,,100 - 499,Published,102,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
M5,Musculoskeletal and Connective Tissue,Treatment for Forearm Fracture,Inpatient,Age Group,Age 61 and above,10000,6600,16700,2.0,,50 - 99,Published,102,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
M6,Musculoskeletal and Connective Tissue,Treatment for Wrist Fracture,Inpatient,Overall,All,5800,3900,8900,1.6,,"1,000 - 4,999",Published,103,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
M6,Musculoskeletal and Connective Tissue,Treatment for Wrist Fracture,Inpatient,Facility State,Johor,6700,4200,9400,,,100 - 499,Published,104,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
M6,Musculoskeletal and Connective Tissue,Treatment for Wrist Fracture,Inpatient,Facility State,Kedah,5100,3700,7000,,,100 - 499,Published,104,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
M6,Musculoskeletal and Connective Tissue,Treatment for Wrist Fracture,Inpatient,Facility State,Kelantan,7600,6500,9600,,,1 - 49,Published,104,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
M6,Musculoskeletal and Connective Tissue,Treatment for Wrist Fracture,Inpatient,Facility State,Kuala Lumpur,6600,4200,10200,,,100 - 499,Published,104,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
M6,Musculoskeletal and Connective Tissue,Treatment for Wrist Fracture,Inpatient,Facility State,Melaka,5900,4300,14000,,,1 - 49,Published,104,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
M6,Musculoskeletal and Connective Tissue,Treatment for Wrist Fracture,Inpatient,Facility State,Negeri Sembilan,5500,3700,8800,,,100 - 499,Published,104,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
M6,Musculoskeletal and Connective Tissue,Treatment for Wrist Fracture,Inpatient,Facility State,Pahang,7400,4700,9600,,,1 - 49,Published,104,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
M6,Musculoskeletal and Connective Tissue,Treatment for Wrist Fracture,Inpatient,Facility State,Perak,4800,3400,7000,,,100 - 499,Published,104,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
M6,Musculoskeletal and Connective Tissue,Treatment for Wrist Fracture,Inpatient,Facility State,Perlis,,,,,,,Insufficient credible data,104,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
M6,Musculoskeletal and Connective Tissue,Treatment for Wrist Fracture,Inpatient,Facility State,Pulau Pinang,4900,3200,7400,,,100 - 499,Published,104,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
M6,Musculoskeletal and Connective Tissue,Treatment for Wrist Fracture,Inpatient,Facility State,Sabah,5900,4900,7700,,,1 - 49,Published,104,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
M6,Musculoskeletal and Connective Tissue,Treatment for Wrist Fracture,Inpatient,Facility State,Sarawak,5100,3700,12000,,,1 - 49,Published,104,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
M6,Musculoskeletal and Connective Tissue,Treatment for Wrist Fracture,Inpatient,Facility State,Selangor,5900,4000,9300,,,500 - 999,Published,104,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
M6,Musculoskeletal and Connective Tissue,Treatment for Wrist Fracture,Inpatient,Facility State,Terengganu,,,,,,,Insufficient credible data,104,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
M6,Musculoskeletal and Connective Tissue,Treatment for Wrist Fracture,Inpatient,Age Group,Age 20 and below,5600,3400,8600,1.4,,500 - 999,Published,105,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
M6,Musculoskeletal and Connective Tissue,Treatment for Wrist Fracture,Inpatient,Age Group,Age between 21 – 40,6000,4200,8800,1.8,,500 - 999,Published,105,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
M6,Musculoskeletal and Connective Tissue,Treatment for Wrist Fracture,Inpatient,Age Group,Age between 41 – 60,5700,3900,9500,1.7,,500 - 999,Published,105,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
M6,Musculoskeletal and Connective Tissue,Treatment for Wrist Fracture,Inpatient,Age Group,Age 61 and above,5800,3900,10800,1.8,,100 - 499,Published,105,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
N1,Neoplasms,Removal of Breast Lump,Inpatient,Overall,All,11200,8700,15000,1.9,,"1,000 - 4,999",Published,106,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
N1,Neoplasms,Removal of Breast Lump,Inpatient,Facility State,Johor,11400,9000,14000,,,100 - 499,Published,107,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
N1,Neoplasms,Removal of Breast Lump,Inpatient,Facility State,Kedah,10400,8500,18700,,,1 - 49,Published,107,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
N1,Neoplasms,Removal of Breast Lump,Inpatient,Facility State,Kelantan,11200,10300,22900,,,1 - 49,Published,107,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
N1,Neoplasms,Removal of Breast Lump,Inpatient,Facility State,Kuala Lumpur,13600,9100,17700,,,100 - 499,Published,107,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
N1,Neoplasms,Removal of Breast Lump,Inpatient,Facility State,Melaka,11000,8900,13800,,,50 - 99,Published,107,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
N1,Neoplasms,Removal of Breast Lump,Inpatient,Facility State,Negeri Sembilan,10800,9300,14900,,,1 - 49,Published,107,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
N1,Neoplasms,Removal of Breast Lump,Inpatient,Facility State,Pahang,11300,9800,13100,,,1 - 49,Published,107,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
N1,Neoplasms,Removal of Breast Lump,Inpatient,Facility State,Perak,8600,6500,10200,,,100 - 499,Published,107,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
N1,Neoplasms,Removal of Breast Lump,Inpatient,Facility State,Perlis,,,,,,,Insufficient credible data,107,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
N1,Neoplasms,Removal of Breast Lump,Inpatient,Facility State,Pulau Pinang,10000,8100,12800,,,50 - 99,Published,107,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
N1,Neoplasms,Removal of Breast Lump,Inpatient,Facility State,Sabah,10800,8400,19400,,,1 - 49,Published,107,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
N1,Neoplasms,Removal of Breast Lump,Inpatient,Facility State,Sarawak,8800,6900,11900,,,50 - 99,Published,107,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
N1,Neoplasms,Removal of Breast Lump,Inpatient,Facility State,Selangor,12600,9200,17900,,,100 - 499,Published,107,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
N1,Neoplasms,Removal of Breast Lump,Inpatient,Facility State,Terengganu,,,,,,,Insufficient credible data,107,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
N1,Neoplasms,Removal of Breast Lump,Inpatient,Age Group,Age 20 and below,9500,8300,11500,1.5,,50 - 99,Published,108,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
N1,Neoplasms,Removal of Breast Lump,Inpatient,Age Group,Age between 21 – 40,10500,8500,13600,1.7,,100 - 499,Published,108,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
N1,Neoplasms,Removal of Breast Lump,Inpatient,Age Group,Age between 41 – 60,11800,9000,15800,1.9,,500 - 999,Published,108,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
N1,Neoplasms,Removal of Breast Lump,Inpatient,Age Group,Age 61 and above,12900,8700,17700,2.3,,50 - 99,Published,108,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
N1,Neoplasms,Removal of Breast Lump,Daycare,Overall,All,7400,6000,8700,,Discharge within the same day,100 - 499,Published,106,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
N1,Neoplasms,Removal of Breast Lump,Daycare,Facility State,Johor,7400,5700,8600,,,1 - 49,Published,109,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
N1,Neoplasms,Removal of Breast Lump,Daycare,Facility State,Kedah,,,,,,,Insufficient credible data,109,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
N1,Neoplasms,Removal of Breast Lump,Daycare,Facility State,Kelantan,,,,,,,Insufficient credible data,109,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
N1,Neoplasms,Removal of Breast Lump,Daycare,Facility State,Kuala Lumpur,7600,6300,9400,,,1 - 49,Published,109,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
N1,Neoplasms,Removal of Breast Lump,Daycare,Facility State,Melaka,,,,,,,Insufficient credible data,109,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
N1,Neoplasms,Removal of Breast Lump,Daycare,Facility State,Negeri Sembilan,8600,5400,9700,,,1 - 49,Published,109,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
N1,Neoplasms,Removal of Breast Lump,Daycare,Facility State,Pahang,,,,,,,Insufficient credible data,109,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
N1,Neoplasms,Removal of Breast Lump,Daycare,Facility State,Perak,,,,,,,Insufficient credible data,109,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
N1,Neoplasms,Removal of Breast Lump,Daycare,Facility State,Perlis,,,,,,,Insufficient credible data,109,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
N1,Neoplasms,Removal of Breast Lump,Daycare,Facility State,Pulau Pinang,7000,6000,7900,,,1 - 49,Published,109,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
N1,Neoplasms,Removal of Breast Lump,Daycare,Facility State,Sabah,,,,,,,Insufficient credible data,109,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
N1,Neoplasms,Removal of Breast Lump,Daycare,Facility State,Sarawak,,,,,,,Insufficient credible data,109,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
N1,Neoplasms,Removal of Breast Lump,Daycare,Facility State,Selangor,7800,6600,8900,,,1 - 49,Published,109,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
N1,Neoplasms,Removal of Breast Lump,Daycare,Facility State,Terengganu,,,,,,,Insufficient credible data,109,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
N1,Neoplasms,Removal of Breast Lump,Daycare,Age Group,Age 20 and below,6900,6400,7900,,Discharge within the same day,1 - 49,Published,110,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
N1,Neoplasms,Removal of Breast Lump,Daycare,Age Group,Age between 21 – 40,7500,6400,8900,,Discharge within the same day,50 - 99,Published,110,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
N1,Neoplasms,Removal of Breast Lump,Daycare,Age Group,Age between 41 – 60,7500,5800,8600,,Discharge within the same day,50 - 99,Published,110,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
N1,Neoplasms,Removal of Breast Lump,Daycare,Age Group,Age 61 and above,6800,5500,8700,,Discharge within the same day,1 - 49,Published,110,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
S1,Skin and Subcutaneous Tissue,Drainage of Large Subcutaneous Abscess/Haematoma,Inpatient,Overall,All,10700,7600,15200,3.1,,"1,000 - 4,999",Published,111,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
